UTME,UTMN,EM_TSP,EM_PM,EM_PM6,EM_PM25,EM_SOX,EM_NOX,EM_THC,EM_NMHC,EM_EXHC,EM_EHC,EM_RHC,EM_RST,EM_CO,EM_PB,EM_NH3
156000,2567000,0.28155399999999997,0.19192499999999998,0.0,0.152641,0.0012990000000000005,1.3808050000000003,1.528576,1.4142869999999998,0.8796750000000001,0.16599499999999998,0.18444300000000002,0.298462,4.144543,0.000194,0.0
157000,2549000,0.683504,0.46592399999999995,0.0,0.3705490000000001,0.0031540000000000006,3.352066,3.7107979999999996,3.433348,2.1355100000000005,0.40297400000000005,0.44775799999999993,0.724553,10.061368999999997,0.000472,0.0
157000,2550000,1.224666,0.834817,0.0,0.663931,0.005649999999999999,6.006044999999999,6.648797999999998,6.15168,3.8262880000000004,0.7220300000000001,0.8022679999999999,1.298215,18.027397,0.0008470000000000001,0.0
157000,2551000,0.09422299999999997,0.06423000000000001,0.0,0.05108700000000001,0.0004330000000000001,0.46210300000000004,0.5115550000000002,0.473306,0.2943929999999999,0.055553000000000005,0.061726,0.099883,1.387022,6.5e-05,0.0
157000,2552000,1.014595,0.6916180000000001,0.0,0.5500449999999999,0.004683,4.975814,5.508313,5.0964659999999995,3.169955,0.5981780000000001,0.6646519999999999,1.075527,14.935114,0.0007,0.0
157000,2553000,0.084543,0.05763000000000001,0.0,0.04583200000000001,0.00038900000000000013,0.414614,0.458986,0.424667,0.264138,0.049843,0.055383,0.08961999999999999,1.244487,5.7e-05,0.0
157000,2554000,0.1935,0.131904,0.0,0.10490200000000004,0.0008690000000000001,0.9271600000000001,0.9967520000000001,0.9233,0.5635329999999998,0.114084,0.11401599999999999,0.20512399999999997,2.575409,0.00012800000000000002,0.0
157000,2555000,0.26411200000000007,0.180037,0.0,0.14318199999999998,0.0012200000000000004,1.2952599999999999,1.433876,1.3266680000000002,0.8251749999999999,0.15571299999999996,0.17301699999999998,0.279972,3.8877799999999993,0.00018199999999999998,0.0
157000,2557000,0.327837,0.22347699999999995,0.0,0.17773100000000003,0.0015140000000000002,1.6077970000000004,1.779857,1.6467790000000002,1.0242819999999997,0.193283,0.214764,0.34752700000000003,4.825862999999999,0.00022600000000000002,0.0
157000,2561000,0.24812200000000004,0.17106100000000002,0.0,0.13688299999999995,0.001087,1.2251549999999998,1.0712529999999998,0.989793,0.5925970000000002,0.13972,0.14769499999999997,0.19124599999999997,2.82166,0.000153,0.0
157000,2562000,0.21564500000000003,0.14699800000000002,0.0,0.11690900000000001,0.000993,1.0575750000000002,1.1707509999999997,1.0832159999999997,0.6737489999999999,0.12713700000000003,0.14126799999999998,0.22859599999999997,3.1743449999999998,0.000149,0.0
157000,2563000,0.4511720000000002,0.30816499999999997,0.0,0.245351,0.0020649999999999996,2.2155430000000003,2.3618719999999995,2.184833,1.351698,0.26390099999999994,0.290951,0.45532300000000003,6.378811,0.00030500000000000004,0.0
157000,2564000,0.503203,0.347456,0.0,0.27827,0.0021939999999999993,2.4886669999999995,2.099601,1.939382,1.1539229999999998,0.281524,0.2963599999999999,0.367794,5.511234000000001,0.000312,0.0
157000,2565000,1.061688,0.727864,0.0,0.5806799999999999,0.004704000000000002,5.157580000000001,5.00368,4.629923000000001,2.7969670000000004,0.6117940000000001,0.6242510000000002,0.970672,12.996559,0.0006880000000000002,0.0
157000,2566000,0.5970290000000001,0.41109000000000007,0.0,0.328727,0.002541,2.864643,2.452046000000001,2.269785,1.3225490000000002,0.337975,0.31198399999999993,0.47954499999999994,5.9982489999999995,0.0003640000000000001,0.0
157000,2567000,0.8100249999999998,0.559249,0.0,0.4478549999999999,0.0034750000000000002,3.9521359999999985,3.2566539999999997,3.0106410000000006,1.7626050000000002,0.4534060000000001,0.44617,0.5944769999999999,8.227266999999996,0.0004950000000000001,0.0
157000,2568000,1.307051,0.897707,0.0,0.7168770000000001,0.005814999999999999,6.420168999999998,6.084702999999998,5.625920999999999,3.4093100000000005,0.74764,0.7932189999999998,1.134534,16.09722,0.0008440000000000002,0.0
157000,2569000,0.06434,0.043861000000000004,0.0,0.034881999999999996,0.00029700000000000006,0.315553,0.34932099999999994,0.32320299999999996,0.20102899999999996,0.037936000000000004,0.042151,0.06820799999999999,0.9471400000000001,4.4000000000000006e-05,0.0
157000,2570000,0.052896,0.03605500000000001,0.0,0.028675999999999997,0.000226,0.24363800000000002,0.24827399999999994,0.23048300000000002,0.135581,0.031186000000000002,0.025431000000000002,0.056074,0.5811519999999999,3.3e-05,0.0
158000,2549000,0.456103,0.310912,0.0,0.24726799999999996,0.002106,2.2368369999999995,2.4762169999999997,2.2910739999999996,1.425027,0.268905,0.298789,0.48349400000000003,6.713956999999999,0.00031400000000000004,0.0
158000,2551000,0.45741799999999994,0.31180900000000006,0.0,0.24798399999999998,0.0021109999999999996,2.2433,2.4833720000000006,2.297693,1.429144,0.26968299999999995,0.299652,0.484892,6.733358999999999,0.00031500000000000007,0.0
158000,2552000,0.6741730000000002,0.4595640000000001,0.0,0.3654920000000001,0.0031119999999999997,3.306299,3.6601329999999996,3.386471,2.1063549999999998,0.397473,0.441646,0.7146589999999999,9.924003,0.000465,0.0
158000,2553000,0.312268,0.212864,0.0,0.16929,0.0014410000000000007,1.531431,1.6953239999999996,1.5685670000000003,0.9756339999999999,0.18410700000000005,0.204564,0.33102000000000004,4.5966650000000016,0.000215,0.0
158000,2554000,0.18625300000000006,0.12696300000000005,0.0,0.100973,0.0008360000000000002,0.8916490000000001,0.957471,0.886951,0.540934,0.10981099999999999,0.10928199999999999,0.197443,2.4690340000000006,0.00012400000000000003,0.0
158000,2555000,0.4929879999999999,0.33605399999999996,0.0,0.2672650000000001,0.0022749999999999997,2.417726,2.6764650000000003,2.4763509999999997,1.5402669999999998,0.29065299999999994,0.322953,0.5225930000000001,7.256903,0.00034,0.0
158000,2557000,0.237308,0.16176500000000002,0.0,0.12865100000000002,0.0010950000000000003,1.163804,1.2883509999999998,1.192024,0.741426,0.139909,0.15545799999999999,0.25155599999999995,3.493209,0.00016399999999999997,0.0
158000,2558000,0.34452299999999997,0.23485099999999998,0.0,0.18677899999999997,0.001592,1.689621,1.8704370000000001,1.730588,1.076411,0.20312,0.225693,0.3652119999999999,5.0714619999999995,0.000237,0.0
158000,2560000,0.026007,0.017729,0.0,0.014102,0.00011,0.11979999999999999,0.12207699999999999,0.113331,0.06666599999999999,0.015335,0.012504999999999999,0.027573999999999998,0.285766,1.8000000000000004e-05,0.0
158000,2561000,0.399032,0.2720060000000001,0.0,0.21632600000000002,0.0018269999999999998,1.9454820000000002,2.1381190000000005,1.9788150000000002,1.2251599999999996,0.23525800000000002,0.254707,0.422997,5.730457000000001,0.0002730000000000001,0.0
158000,2562000,0.21564500000000003,0.14699800000000002,0.0,0.11690900000000001,0.000993,1.0575750000000002,1.1707509999999997,1.0832159999999997,0.6737489999999999,0.12713700000000003,0.14126799999999998,0.22859599999999997,3.1743449999999998,0.000149,0.0
158000,2563000,0.25080199999999997,0.170964,0.0,0.13596700000000003,0.001158,1.229986,1.3616169999999999,1.2598129999999998,0.783593,0.147865,0.164297,0.265863,3.6918610000000003,0.00017299999999999998,0.0
158000,2565000,0.2913219999999999,0.198585,0.0,0.15793600000000002,0.0013440000000000004,1.4287159999999999,1.581613,1.463357,0.910196,0.17175599999999996,0.190843,0.308819,4.288347999999999,0.000201,0.0
158000,2568000,0.7879480000000002,0.538624,0.0,0.42902299999999993,0.0035620000000000014,3.8428089999999995,3.992888999999999,3.694653,2.2662040000000006,0.45941299999999996,0.488204,0.779069,10.598177999999999,0.0005270000000000001,0.0
158000,2569000,0.690757,0.46725400000000006,0.0,0.370572,0.0030110000000000002,2.980906000000001,2.6304739999999995,2.4213280000000004,1.3492550000000005,0.42000799999999994,0.42002999999999996,0.44117999999999996,6.564324000000002,0.00044399999999999995,0.0
158000,2570000,1.1119,0.7488169999999997,0.0,0.5926150000000001,0.00494,4.725211999999999,4.331724,3.9812270000000005,2.232043,0.687495,0.7251169999999999,0.68707,11.165999999999997,0.0007420000000000003,0.0
158000,2571000,0.997662,0.6656759999999999,0.0,0.5248019999999998,0.004419999999999999,3.849945,2.9866229999999994,2.7161469999999994,1.3560580000000002,0.638584,0.709947,0.28203500000000004,7.798871,0.0006620000000000002,0.0
158000,2572000,0.45206399999999997,0.30163399999999996,0.0,0.23780299999999996,0.0020039999999999997,1.7445059999999997,1.3533100000000002,1.2307510000000004,0.6144640000000001,0.28935700000000003,0.32169499999999995,0.127796,3.5338610000000004,0.0003010000000000001,0.0
158000,2573000,0.077201,0.052624000000000004,0.0,0.041855,0.00035400000000000004,0.37861399999999995,0.41913399999999995,0.387796,0.24120699999999995,0.045516,0.050573,0.081838,1.1364279999999998,5.2000000000000004e-05,0.0
159000,2547000,0.08645799999999997,0.05893499999999999,0.0,0.046874,0.0004000000000000001,0.424011,0.469387,0.434291,0.27012400000000003,0.050972,0.056638,0.09165000000000001,1.272681,5.800000000000001e-05,0.0
